field	1	NYS	215	557	9827
shelter	1	NYS	215	510	4477
slaughter	4	complete	215	377	5673
eject	6	ready	214	310	2727
occasion	1	complete	214	276	5549
peak	1	NYS	214	328	4552
radiate	0	NYS	214	384	4001
roam	0	NYS	214	527	6667
scrape	0	NYS	214	810	6092
subvert	0	NYS	214	250	3033
unload	6	complete	214	504	4560
vindicate	1	NYS	214	301	2769
afflict	2	complete	213	341	3477
machine	1	complete	213	573	2578
orientate	1	NYS	213	316	661
reassert	1	NYS	213	268	1513
whisper	7	complete	213	2895	57823
cap	0	NYS	212	472	5442
coin	4	ready	212	316	5648
disarm	0	NYS	212	302	4612
propel	1	NYS	212	425	6385
axe	2	complete	211	362	2691
degrade	1	NYS	211	339	5566
reintroduce	1	NYS	211	281	2387
unravel	1	NYS	211	352	3406
adorn	2	complete	210	428	5094
harass	0	NYS	210	375	5492
recede	1	NYS	210	449	2857
band	3	complete	209	342	6022
conspire	0	NYS	209	349	3508
grip	3	WIP	209	1153	12706
hack	12	complete	209	472	6450
hook	0	NYS	209	786	14610
rejoin	0	NYS	209	472	3281
screw	1	WIP	209	1002	15890
whip	0	NYS	209	786	11624
pinpoint	1	NYS	208	382	3317
profess	0	NYS	208	292	3585
choke	8	complete	206	851	12227
hover	1	NYS	206	885	8894
inscribe	1	NYS	206	334	2596
slap	12	complete	206	929	16813
muster	1	NYS	205	422	5739
side	0	NYS	205	369	16034
trip	0	NYS	205	715	15172
depress	0	NYS	204	350	9281
devolve	1	NYS	204	264	1583
immerse	0	NYS	204	359	5169
plague	1	NYS	204	372	7292
slam	0	NYS	204	1256	25752
tilt	10	complete	204	723	9194
consign	1	NYS	203	303	1967
roar	0	NYS	203	960	8441
sight	1	NYS	203	417	2639
sway	2	ready	203	773	7614
chant	0	NYS	202	480	6101
disintegrate	1	NYS	202	336	2927
lament	0	NYS	202	295	4866
sympathize	0	NYS	202	383	2132
unleash	1	NYS	202	364	9116
court	0	NYS	201	394	16081
dissent	1	NYS	201	238	2124
fling	0	NYS	201	1245	8951
rediscover	1	NYS	201	295	3317
beset	1	NYS	200	290	1889
anchor	5	complete	199	404	4693
cram	0	NYS	199	556	6072
knit	1	NYS	199	2100	3828
liken	1	NYS	199	307	3436
allude	1	complete	198	269	3721
accede	4	complete	197	233	1388
caution	0	NYS	197	353	4455
contrive	0	NYS	197	387	2594
epitomize	1	NYS	197	268	1310
insult	1	NYS	197	441	9382
log	5	ready	197	461	9089
mock	3	complete	197	524	9179
reign	3	complete	197	360	4616
vomit	2	complete	197	432	4588
cough	0	NYS	196	902	11200
defect	0	NYS	196	252	1667
superimpose	1	NYS	196	287	1356
defuse	1	NYS	195	264	1680
escalate	1	NYS	195	277	5164
flock	0	NYS	195	344	4212
gauge	1	NYS	195	325	4264
paralyse	1	NYS	195	398	1711
peter	1	NYS	195	361	650
spit	8	complete	195	979	13318
tease	1	NYS	195	871	15423
bond	0	NYS	194	380	4442
clutch	3	ready	194	1159	11985
compute	1	NYS	194	394	6428
shield	0	NYS	194	498	6295
wane	1	NYS	194	270	2731
coach	0	NYS	193	967	15239
glance	3	complete	193	3703	48987
allot	9	complete	192	330	2181
bail	1	NYS	192	379	4494
clamp	1	NYS	191	524	3865
cluster	1	NYS	191	396	2817
instil	1	NYS	191	301	2153
overrule	1	NYS	191	259	2393
recite	1	NYS	191	451	6277
tick	1	NYS	191	853	5365
bully	3	complete	190	482	6329
commute	0	NYS	190	281	2339
sew	7	complete	190	738	5546
shrug	0	NYS	190	2480	43474
team	1	NYS	190	653	44340
diffuse	1	NYS	189	278	1851
dine	3	complete	189	562	6051
jam	8	complete	189	617	7012
parade	0	NYS	189	372	3453
deplete	1	NYS	188	254	3207
lapse	1	NYS	188	373	2114
moderate	1	NYS	188	258	8399
engineer	1	NYS	187	311	14597
polish	5	complete	187	671	4020
recapture	1	NYS	187	330	2817
triumph	1	NYS	187	333	3563
duplicate	1	WIP	186	339	2899
loosen	1	NYS	186	561	6631
quarrel	0	NYS	186	394	876
centralize	1	NYS	185	238	1776
cherish	1	NYS	185	322	4692
stray	3	WIP	185	491	3862
sweat	11	WIP	185	652	8687
toss	0	NYS	185	1211	24199
confound	1	NYS	184	288	2518
dawn	1	NYS	184	514	7106
mutter	2	ready	184	1940	33203
bath	3	WIP	183	638	4358
certify	1	NYS	183	355	7226
fan	1	WIP	183	564	24413
prize	0	NYS	183	461	3132
square	12	ready	183	821	4824
bank	7	complete	182	473	18581
legitimize	1	NYS	182	198	1436
mend	1	NYS	182	599	2394
panic	1	NYS	182	663	9081
school	0	NYS	182	289	38313
weight	1	NYS	182	342	5927
air	4	complete	181	304	16498
confide	0	NYS	181	564	3287
deviate	1	NYS	181	255	2134
stack	1	NYS	181	663	5123
wheel	9	complete	181	660	4331
apprentice	1	complete	180	213	700
dissipate	1	NYS	180	282	3545
cycle	0	NYS	179	584	7084
flare	7	complete	179	595	4486
puzzle	4	complete	179	472	9594
underwrite	6	ready	179	320	2355
blind	1	NYS	178	488	7193
compress	1	NYS	178	364	3501
degenerate	1	NYS	178	256	1498
intrude	1	NYS	178	339	2787
reschedule	1	NYS	178	210	1366
scramble	9	complete	178	811	8573
tidy	1	NYS	178	700	2207
branch	6	complete	177	384	3984
eschew	0	NYS	177	231	2925
expound	2	complete	177	225	1728
instigate	0	NYS	177	271	2377
pervade	1	NYS	177	259	2421
pluck	0	NYS	177	614	5108
repel	0	NYS	177	308	2818
deport	1	NYS	176	250	4009
intimidate	0	NYS	176	344	9812
shave	0	NYS	176	641	6753
subdivide	1	NYS	176	238	1412
bound	4	complete	175	442	4052
couch	0	NYS	175	220	1912
detract	1	NYS	175	309	3281
heed	1	NYS	175	287	3504
pierce	11	ready	175	478	8134
row	0	NYS	175	579	4087
charter	0	NYS	174	254	2345
confiscate	0	NYS	174	245	3590
crop	1	NYS	174	390	3851
smack	0	NYS	174	540	9094
bequeath	2	complete	173	229	1234
chop	0	NYS	173	966	7206
ferry	0	NYS	173	347	1810
harmonize	0	NYS	173	265	1477
infiltrate	1	NYS	173	325	3736
iron	1	NYS	173	481	3052
posit	0	NYS	173	195	2971
promulgate	1	NYS	173	203	1594
surmount	1	NYS	173	255	816
entrench	1	NYS	172	207	2995
batter	6	complete	171	456	4252
circle	0	NYS	171	645	8543
package	3	complete	171	346	7250
rearrange	1	NYS	171	388	3261
blaze	7	complete	170	688	4602
discipline	0	NYS	170	269	4931
engulf	1	NYS	170	360	4987
scare	9	complete	170	591	46973
sport	0	WIP	170	443	19014
champion	1	NYS	169	293	7479
curse	1	NYS	169	775	13499
forfeit	1	NYS	169	268	2048
grapple	1	NYS	169	266	3406
pace	5	complete	169	595	8967
prop	1	NYS	169	727	6174
purge	0	NYS	169	266	2853
purify	1	NYS	169	339	3386
ration	1	NYS	169	244	1130
reunite	5	complete	169	279	5076
trick	0	NYS	169	381	4960
weed	4	complete	169	278	1870
apprehend	3	complete	168	239	3141
box	0	NYS	168	391	9945
insulate	0	NYS	168	281	2452
irritate	2	complete	168	589	9591
pool	1	NYS	168	281	3864
socialize	1	NYS	168	269	2324
splash	5	WIP	168	749	5362
stake	1	NYS	168	391	3442
topple	6	complete	168	405	5648
annex	4	complete	167	252	2277
awaken	5	complete	167	387	6352
bake	5	ready	167	912	7434
depose	0	NYS	167	202	2164
spy	3	ready	167	388	7186
string	11	complete	167	428	4572
contravene	0	NYS	166	259	1509
embarrass	2	ready	166	415	22689
founder	0	NYS	166	227	1501
interrogate	0	NYS	166	274	3621
kneel	0	NYS	166	972	9223
salvage	5	ready	166	336	3389
solicit	4	complete	166	226	3052
subtract	1	NYS	166	329	2366
adore	2	complete	165	498	6170
colonize	0	NYS	165	258	1897
conceptualize	1	NYS	165	198	1256
disappoint	0	NYS	164	401	37840
fasten	4	complete	164	667	3548
retail	3	ready	164	335	6137
ridicule	1	complete	164	257	3560
seduce	1	NYS	164	421	5033
spur	0	NYS	164	361	5919
subsume	1	NYS	164	212	1383
elucidate	1	NYS	163	232	1917
extinguish	1	NYS	163	320	3825
fell	1	NYS	163	284	31440
second	1	NYS	163	698	7612
terrify	0	NYS	163	463	12274
adjoin	1	complete	162	321	1785
concur	0	NYS	162	246	3340
flatter	0	NYS	162	483	4903
glean	3	complete	162	276	2850
scheme	1	NYS	162	273	3097
surge	8	ready	162	475	5622
waive	2	ready	162	348	3129
loot	1	NYS	161	228	2947
unlock	7	complete	161	631	9916
bump	9	complete	160	709	9127
circumvent	0	NYS	160	219	2365
condone	0	NYS	160	258	3299
legalize	1	NYS	160	182	2182
plunder	1	NYS	160	262	2007
skip	5	WIP	160	652	14906
slot	1	NYS	160	515	3141
yell	2	complete	160	1107	53106
destabilize	1	NYS	159	188	1571
evict	0	NYS	159	270	2767
mingle	1	NYS	159	451	4106
incite	3	complete	158	202	3001
indict	0	NYS	158	175	2790
nourish	1	NYS	158	256	2514
orchestrate	1	NYS	158	211	3314
pair	4	complete	158	314	6490
restate	1	NYS	158	224	1541
burden	1	NYS	157	261	3274
cruise	0	NYS	157	632	6446
outstrip	0	NYS	157	228	1462
proliferate	0	NYS	157	202	1971
dissociate	1	NYS	156	199	694
revolutionize	1	NYS	156	228	1786
fragment	0	NYS	155	225	2770
manoeuvre	1	NYS	155	416	1305
poke	1	NYS	155	685	11585
reprint	1	NYS	155	236	3503
err	1	NYS	154	253	5818
frequent	1	NYS	154	307	4046
punctuate	1	NYS	154	304	3431
amass	1	complete	153	248	3212
dwindle	0	NYS	153	278	2821
evidence	0	NYS	153	207	10839
falsify	0	NYS	153	174	1352
nest	1	NYS	153	371	3863
redistribute	1	NYS	153	190	1754
subside	1	NYS	153	458	4405
amalgamate	4	complete	152	260	1056
devour	4	complete	152	370	4398
envy	0	NYS	152	428	2792
exact	1	NYS	152	217	3027
frown	0	NYS	152	1722	23494
improvise	0	NYS	152	270	2842
institutionalize	0	NYS	152	183	1502
nationalize	1	NYS	152	164	705
pilot	1	NYS	152	347	4151
polarize	1	NYS	152	175	1354
rethink	1	NYS	152	211	4523
secrete	0	NYS	152	321	2152
stagger	4	complete	152	678	7144
tremble	1	NYS	152	1400	8069
unearth	1	NYS	152	262	3200
allay	1	complete	151	219	1429
clinch	1	NYS	151	503	4284
inflate	0	NYS	151	245	4071
invalidate	1	NYS	151	213	2030
marginalize	1	NYS	151	182	2278
overrun	1	NYS	151	244	2642
stroke	0	NYS	151	1200	12084
subdue	1	NYS	151	271	2215
disable	3	complete	150	274	10951
exit	1	WIP	150	408	10283
flush	1	NYS	150	1016	8241
knight	1	NYS	150	178	1609
liaise	1	NYS	150	301	1127
litter	0	NYS	150	400	5885
query	0	NYS	150	660	2889
shuffle	6	complete	150	687	6220
tow	1	NYS	150	422	3493
besiege	0	NYS	149	238	1542
glow	2	WIP	149	758	11539
hedge	1	NYS	149	314	2319
loathe	0	NYS	149	336	4149
obliterate	0	NYS	149	287	2543
overstate	1	NYS	149	197	2723
recoup	1	NYS	149	241	1762
sniff	9	complete	149	1029	7763
spearhead	1	NYS	149	251	3344
coat	0	NYS	148	488	5032
elude	0	NYS	148	307	3119
glue	4	complete	148	499	4430
perch	0	NYS	148	694	4716
wed	0	NYS	148	628	4418
lick	5	complete	147	883	11589
supplant	1	NYS	147	195	1706
wean	1	NYS	147	254	1394
wet	0	NYS	147	456	5933
abstract	4	complete	146	202	1805
peel	0	NYS	146	714	6234
reassess	1	NYS	146	214	1616
shelve	0	NYS	146	242	3319
glimpse	2	complete	145	531	2354
grieve	3	NYS	145	309	3248
submerge	1	NYS	145	272	2919
traverse	0	NYS	145	305	2775
browse	4	ready	144	334	5303
rattle	10	complete	144	737	6101
revitalize	0	NYS	144	241	1585
shun	0	NYS	144	231	4181
startle	2	complete	144	534	13833
transpire	0	NYS	144	260	3188
bark	4	complete	143	758	7182
catalogue	1	NYS	143	242	1455
damn	0	NYS	143	758	40093
dread	0	NYS	143	475	3970
flower	2	complete	143	426	8064
perpetrate	0	NYS	143	190	3668
pride	1	NYS	143	308	3195
reconstitute	1	NYS	143	194	1513
dodge	0	NYS	142	419	9570
exclaim	0	NYS	142	1041	23937
legitimate	1	NYS	142	152	2158
cripple	1	NYS	141	284	4358
engrave	1	NYS	141	251	2351
erase	1	NYS	141	361	7174
etch	0	NYS	141	313	3457
hijack	0	NYS	141	222	4374
input	1	NYS	141	285	5882
magnify	0	NYS	141	238	2389
persecute	1	NYS	141	214	3248
scrub	6	complete	141	533	3135
strangle	4	complete	141	391	4121
wire	0	NYS	141	362	7735
bin	3	complete	140	233	1837
imbue	1	NYS	140	178	2329
stroll	0	NYS	140	770	5913
undercut	0	NYS	140	225	2776
unsettle	0	NYS	140	297	3035
mess	1	NYS	139	688	12967
net	0	NYS	139	352	8295
poach	5	complete	139	307	1496
stalk	1	WIP	139	422	7257
auction	1	complete	138	237	2375
bribe	2	complete	138	274	2424
countenance	1	NYS	138	194	937
humiliate	0	NYS	138	343	6275
refurbish	1	NYS	138	337	2985
stall	5	WIP	138	348	5222
stream	7	complete	138	482	7814
awake	2	complete	137	503	26492
dial	1	NYS	137	536	3065
exhort	0	NYS	137	192	1512
flout	0	NYS	137	209	1552
negate	1	NYS	137	213	2967
normalize	1	NYS	137	206	1272
plummet	0	NYS	137	284	3518
segregate	0	NYS	137	195	1982
style	1	NYS	137	327	5166
bill	3	complete	136	246	7597
click	9	complete	136	763	30922
condense	0	NYS	136	226	1972
eclipse	0	NYS	136	215	2528
overload	1	NYS	136	212	1986
sabotage	2	complete	136	202	2895
treble	1	NYS	136	221	615
yearn	2	complete	136	322	4023
beam	1	NYS	135	567	7119
coexist	1	NYS	135	183	3016
patent	1	NYS	135	197	2851
renovate	1	NYS	135	289	3471
rot	5	ready	135	427	3683
annoy	2	complete	134	581	28130
bombard	4	complete	134	210	3652
cede	1	NYS	134	159	1918
grin	4	complete	134	2191	50612
hug	1	NYS	134	753	26471
slay	2	complete	134	333	2798
soil	1	NYS	134	242	4068
thin	0	NYS	134	431	6085
ditch	1	NYS	133	253	5325
exile	1	complete	133	184	2434
subordinate	1	NYS	133	155	1598
adduce	2	complete	132	185	1897
dampen	0	NYS	132	268	2824
extrapolate	1	NYS	132	168	1483
popularize	1	NYS	132	176	1404
rescind	1	NYS	132	194	1631
sift	0	NYS	132	331	2495
belie	3	complete	131	239	2619
collate	1	NYS	131	222	1102
delineate	1	NYS	131	191	2023
dust	5	complete	131	559	5474
equalize	1	NYS	131	371	772
ignite	0	NYS	131	259	4249
regenerate	1	NYS	131	211	2671
reshape	0	NYS	131	187	2518
salute	4	complete	131	328	3944
thrash	6	complete	131	447	3811
transcribe	1	NYS	131	297	2407
defraud	0	NYS	130	169	1396
fuck	1	NYS	130	1119	33135
moan	0	NYS	130	792	11320
slice	0	NYS	130	774	9001
weld	0	NYS	130	247	1963
acquiesce	1	complete	129	157	1467
ascend	11	WIP	129	328	4275
content	1	NYS	129	268	3010
distil	1	NYS	129	189	227
fend	1	NYS	129	294	3904
forestall	0	NYS	129	210	1204
lash	0	NYS	129	503	5511
rebuke	0	NYS	129	212	1154
redesign	1	NYS	129	204	2419
sigh	0	NYS	129	2215	82913
boom	0	NYS	128	329	4954
cement	0	NYS	128	208	3144
clip	11	complete	128	650	7232
disprove	0	NYS	128	188	2043
dissuade	0	NYS	128	212	1719
downgrade	1	NYS	128	169	1722
misuse	1	NYS	128	196	2465
output	1	NYS	128	264	4102
ram	0	NYS	128	332	4218
appraise	1	complete	127	259	1164
coerce	1	NYS	127	158	2448
hinge	0	NYS	127	207	1463
oppress	1	NYS	127	202	3538
transpose	1	NYS	127	164	981
triple	0	NYS	127	176	2964
vie	1	NYS	127	230	4065
amuse	2	complete	126	471	17444
churn	1	NYS	126	356	4108
despair	0	NYS	126	250	2119
distrust	1	NYS	126	188	1266
patronize	1	NYS	126	260	1386
repress	1	NYS	126	204	3140
resurrect	0	NYS	126	224	3467
scour	0	NYS	126	323	2761
straighten	12	complete	126	948	9441
usurp	1	NYS	126	165	1590
corrupt	1	NYS	125	217	5809
encircle	0	NYS	125	250	2596
fortify	0	NYS	125	210	2240
juxtapose	1	NYS	125	143	2001
wrestle	1	NYS	125	335	7277
crave	4	complete	124	310	5082
curve	1	NYS	124	588	4219
dissect	3	complete	124	207	2539
forward	0	NYS	124	294	7293
monopolize	1	NYS	124	179	814
nickname	1	complete	124	226	2716
optimize	1	NYS	124	292	4052
rouse	2	complete	124	406	3637
abate	5	complete	123	213	1472
abduct	1	complete	123	211	2943
affiliate	3	complete	123	184	4218
intimate	1	NYS	123	284	2061
loan	3	ready	123	216	2975
nail	7	complete	123	363	7963
quell	1	NYS	123	221	2282
rig	6	complete	123	290	3145
seep	5	complete	123	402	3739
shoulder	5	ready	123	323	4774
decentralize	1	NYS	122	140	879
internalize	1	NYS	122	149	1715
localize	1	NYS	122	199	2114
overestimate	1	NYS	122	178	1774
overflow	3	complete	122	367	2927
pardon	0	NYS	122	303	3337
predicate	1	NYS	122	155	1896
revel	1	NYS	122	316	2247
shadow	5	complete	122	301	3101
trample	1	NYS	122	286	2550
diet	1	complete	121	292	1814
disillusion	1	NYS	121	190	2385
dislodge	0	NYS	121	263	1917
fax	1	complete	121	402	2143
fiddle	5	complete	121	476	3649
foreshadow	0	NYS	121	136	1590
lighten	1	NYS	121	307	4765
streamline	1	NYS	121	266	2722
tape	0	NYS	121	762	6922
theorize	1	NYS	121	148	1761
vet	1	NYS	121	218	1721
don	0	NYS	120	407	4924
flip	1	NYS	120	429	18647
intersperse	1	NYS	120	239	2364
oscillate	3	NYS	120	153	891
picket	1	NYS	120	152	928
pinch	0	NYS	120	593	4726
revere	0	NYS	120	170	2818
weather	0	NYS	120	251	7627
aggregate	2	complete	119	199	1406
baffle	1	complete	119	304	4288
congregate	0	NYS	119	191	2241
entice	0	NYS	119	276	4028
forage	0	NYS	119	194	2455
misinterpret	1	NYS	119	184	1884
predispose	0	NYS	119	182	1566
redirect	0	NYS	119	169	2903
reference	1	NYS	119	438	4377
reimburse	1	NYS	119	198	1951
accustom	2	complete	118	215	7213
appease	1	complete	118	176	3025
curl	0	NYS	118	1098	12377
enlighten	1	NYS	118	242	5248
enthuse	1	NYS	118	238	2420
forgo	0	NYS	118	183	1893
leach	1	NYS	118	168	1032
shower	6	complete	118	368	5679
sob	0	NYS	118	551	8175
stride	0	NYS	118	1041	6994
annul	1	complete	117	138	852
cleanse	0	NYS	117	304	3321
delve	3	complete	117	238	3902
detest	0	NYS	117	234	2022
disentangle	1	NYS	117	169	764
extradite	0	NYS	117	129	1013
reel	1	NYS	117	406	5145
renege	0	NYS	117	157	1098
scorn	2	complete	117	217	2304
shove	0	NYS	117	720	19581
befriend	1	complete	116	175	2933
drip	3	complete	116	656	7222
fertilize	1	NYS	116	177	1426
hoist	1	NYS	116	340	2849
huddle	0	NYS	116	399	3842
retaliate	1	complete	116	226	2720
sting	7	ready	116	453	5605
con	0	NYS	115	318	1912
dog	2	complete	115	217	4828
liberalize	1	NYS	115	135	633
massacre	3	complete	115	164	2331
peck	3	complete	115	264	1287
whistle	8	complete	115	631	5145
cull	5	complete	114	184	2370
rehabilitate	0	NYS	114	158	2165
transplant	1	NYS	114	186	2476
behold	1	NYS	113	252	5453
bolt	9	complete	113	480	4955
christen	0	NYS	113	222	1660
cloud	1	NYS	113	357	6519
embalm	1	complete	113	152	231
fatten	2	ready	113	187	895
hypothesize	1	NYS	113	159	2477
intersect	1	NYS	113	168	1908
moot	1	NYS	113	165	1268
prey	3	WIP	113	179	2352
repatriate	1	NYS	113	125	815
ski	1	ready	113	580	4564
befall	0	NYS	112	189	2144
chain	0	NYS	112	302	3340
deliberate	0	NYS	112	182	1937
drape	0	NYS	112	513	5557
incubate	1	NYS	112	409	3305
inhale	0	NYS	112	297	6277
patch	1	NYS	112	259	3373
prophesy	0	NYS	112	161	1157
savour	3	complete	112	394	1765
vacate	0	NYS	112	237	2725
wither	1	NYS	112	237	2354
brace	0	NYS	111	444	4995
clap	7	complete	111	542	6746
enunciate	1	NYS	111	161	1282
gossip	0	NYS	111	313	1570
grumble	2	complete	111	438	7602
navigate	1	NYS	111	228	6377
nudge	0	NYS	111	418	5761
personify	1	NYS	111	140	1659
remarry	1	NYS	111	193	1565
retrain	1	NYS	111	140	1045
taint	1	NYS	111	165	3656
tame	1	NYS	111	243	2784
undervalue	1	NYS	111	151	1031
agitate	5	complete	110	238	4066
append	2	complete	110	171	1002
disconnect	1	NYS	110	272	3720
faint	1	ready	110	381	4121
swoop	1	NYS	110	402	2724
console	3	complete	109	319	2708
encroach	1	NYS	109	195	1393
overhear	0	NYS	109	389	4598
rework	1	NYS	109	136	2105
scoop	1	NYS	109	483	5879
bog	1	NYS	108	168	662
comb	6	ready	108	387	3146
groom	0	NYS	108	331	3445
indent	1	NYS	108	175	233
propound	1	NYS	108	129	977
retort	0	NYS	108	626	6272
sprinkle	3	complete	108	544	3912
charm	4	complete	107	286	7906
consecrate	0	NYS	107	158	752
flirt	1	NYS	107	307	6573
foil	0	NYS	107	197	2125
graft	4	complete	107	192	1817
juggle	4	complete	107	269	2612
memorize	1	NYS	107	234	3161
orbit	1	NYS	107	148	2231
overlay	1	NYS	107	202	1040
reciprocate	1	NYS	107	158	1360
rinse	0	NYS	107	428	2471
route	0	NYS	107	203	2228
tag	1	NYS	107	316	5263
veer	0	NYS	107	282	3038
castigate	0	NYS	106	141	1129
censor	1	NYS	106	144	3070
peg	0	NYS	106	266	2451
phrase	0	NYS	106	200	3255
scar	3	complete	106	265	3322
stitch	7	complete	106	536	2324
understate	1	NYS	106	152	2229
duck	8	ready	105	588	8277
hop	0	NYS	105	524	11001
marshal	1	NYS	105	194	1535
piece	1	NYS	105	200	4750
reprimand	0	NYS	105	188	1839
straddle	1	NYS	105	234	2791
strew	0	NYS	105	315	3027
dot	0	NYS	104	353	5070
pounce	0	NYS	104	319	3859
rap	0	NYS	104	311	3174
restart	0	NYS	104	258	2804
squat	3	complete	104	473	1962
tamper	1	NYS	104	226	1964
abdicate	3	complete	103	138	1083
apportion	2	complete	103	173	831
brew	1	NYS	103	375	3631
embellish	0	NYS	103	156	1549
embroil	1	NYS	103	151	1940
fabricate	0	NYS	103	188	2880
falter	1	NYS	103	415	4698
flick	9	complete	103	1017	8333
jostle	1	NYS	103	249	1476
obviate	0	NYS	103	165	706
reinterpret	1	NYS	103	114	1131
tack	4	complete	103	389	2120
envelop	0	NYS	102	283	3717
inundate	1	NYS	102	168	2263
militate	1	NYS	102	129	607
overlie	1	NYS	102	139	586
riddle	1	NYS	102	191	2367
abet	2	complete	101	148	1992
camp	2	complete	101	327	7704
circumscribe	1	NYS	101	124	958
coax	0	NYS	101	314	3231
grace	0	WIP	101	255	5106
heave	1	NYS	101	709	4972
paraphrase	1	NYS	101	147	2675
piss	8	complete	101	572	9862
refresh	0	NYS	101	292	7092
renegotiate	1	NYS	101	138	1025
strap	0	NYS	101	318	7035
subsist	1	NYS	101	146	1109
fry	3	complete	100	524	6816
rumble	5	complete	100	325	3627
stun	0	NYS	100	321	18025
thicken	0	NYS	100	372	2035
waver	0	NYS	100	316	3512
brighten	8	complete	99	402	4497
dwarf	1	complete	99	176	2216
familiarize	1	NYS	99	166	792
gloss	2	NYS	99	164	1526
groan	3	complete	99	782	16518
rake	9	complete	99	390	3531
remit	1	NYS	99	159	2269
tense	3	complete	99	444	3507
journey	0	NYS	98	220	2425
lump	4	complete	98	162	2337
misplace	1	NYS	98	137	864
persevere	1	NYS	98	205	1765
shore	1	NYS	98	155	3420
sneak	5	complete	98	450	10342
trespass	1	NYS	98	223	1313
bare	3	complete	97	296	5018
better	0	NYS	97	240	2097
blossom	2	complete	97	243	3089
bruise	0	NYS	97	327	4719
bulge	1	NYS	97	337	2167
clock	9	complete	97	356	4670
counterbalance	1	NYS	97	127	940
dangle	1	NYS	97	517	5213
except	1	NYS	97	190	1522
fast	1	NYS	97	258	3989
heap	4	complete	97	230	2027
implant	0	NYS	97	169	3316
intertwine	1	NYS	97	134	2751
mop	6	complete	97	320	1674
regress	1	NYS	97	130	959
scribble	1	NYS	97	327	3316
strand	1	NYS	97	180	4248
subcontract	0	NYS	97	115	649
tinker	1	complete	97	174	1788
vibrate	0	NYS	97	286	2976
dramatize	1	NYS	96	131	1155
enumerate	1	NYS	96	126	1242
extol	0	NYS	96	151	1838
format	0	NYS	96	316	1675
glide	5	complete	96	442	5119
infuriate	1	complete	96	236	3442
interweave	1	NYS	96	125	1267
saturate	0	NYS	96	197	2575
sip	1	complete	96	861	7873
ambush	2	complete	95	192	2062
codify	2	complete	95	112	1526
crouch	0	NYS	95	812	4480
enliven	1	NYS	95	182	1340
inculcate	1	NYS	95	111	918
placate	0	NYS	95	165	1305
ravage	4	ready	95	178	2181
smear	0	NYS	95	296	3778
abort	5	complete	94	232	2194
burrow	1	complete	94	216	1873
clamber	1	complete	94	402	1694
craft	1	NYS	94	182	7667
decode	1	NYS	94	158	1727
overpower	1	NYS	94	206	2786
pressure	0	NYS	94	150	8828
recollect	0	NYS	94	214	1282
retract	1	NYS	94	182	2706
ameliorate	1	complete	93	123	1136
attenuate	1	complete	93	126	717
default	1	NYS	93	149	1730
fake	0	NYS	93	214	5906
flag	5	complete	93	231	3379
outlive	1	NYS	93	134	1172
overhaul	0	NYS	93	189	2163
partition	0	NYS	93	153	1564
pen	0	NYS	93	211	4653
pressurize	1	NYS	93	149	484
quicken	1	NYS	93	321	3275
shame	2	complete	93	277	5306
shy	1	NYS	93	237	2066
smother	5	complete	93	315	3287
tire	1	NYS	93	317	30284
wail	3	complete	93	412	3949
wax	0	NYS	93	209	3683
adjudicate	6	complete	92	121	1240
buckle	5	complete	92	247	3391
debar	1	NYS	92	118	318
decompose	0	NYS	92	135	1146
denigrate	1	complete	92	133	1608
muse	0	NYS	92	427	5974
pit	3	complete	92	234	4411
pound	9	complete	92	412	14782
proffer	1	NYS	92	182	1322
quarry	1	NYS	92	132	469
rave	5	ready	92	218	2520
reshuffle	1	NYS	92	107	531
sadden	1	complete	92	213	3837
saddle	4	complete	92	256	2480
spiral	0	NYS	92	199	1845
verse	1	NYS	92	138	1497
avail	3	complete	91	162	3928
bubble	6	complete	91	334	3196
coopt	1	NYS	91	131	1893
disobey	1	NYS	91	163	2013
dock	1	NYS	91	203	2942
entangle	1	NYS	91	158	1807
howl	0	NYS	91	380	3009
marvel	1	NYS	91	284	2069
pertain	1	NYS	91	114	4540
audition	2	complete	90	146	2667
capitulate	0	NYS	90	140	1144
chronicle	0	NYS	90	132	3360
clog	4	complete	90	248	2967
dredge	5	complete	90	260	1407
fret	0	NYS	90	280	2939
gamble	1	NYS	90	231	6651
headline	1	NYS	90	151	5310
meditate	0	NYS	90	161	2559
narrate	1	NYS	90	120	3028
nick	0	NYS	90	490	2277
overdo	3	WIP	90	248	1933
repossess	1	NYS	90	148	416
slope	1	NYS	90	284	1264
terrorize	0	NYS	90	162	1887
tone	1	NYS	90	241	3594
acclaim	1	complete	89	149	2691
backfire	2	complete	89	156	2360
dent	0	NYS	89	199	1691
divest	0	NYS	89	138	1073
herd	0	NYS	89	157	2655
imprint	1	NYS	89	154	1898
landscape	1	complete	89	180	1980
moor	0	NYS	89	313	888
nullify	2	complete	89	127	1314
ransack	3	ready	89	135	1111
word	0	NYS	89	171	12287
animate	3	complete	88	146	4929
darken	1	NYS	88	468	4138
fault	0	NYS	88	174	3656
intrigue	0	NYS	88	236	10232
liquidate	0	NYS	88	124	1266
modulate	1	NYS	88	176	1603
quiz	1	complete	88	185	2236
revisit	0	NYS	88	180	6433
solidify	2	complete	88	115	2245
spurn	1	NYS	88	166	1484
stone	0	NYS	88	152	4647
absolve	2	complete	87	147	1357
alight	4	complete	87	243	1536
antagonize	1	complete	87	167	782
blot	5	complete	87	324	1318
